,posted,neighborhood,city,post title,price,URL
323,2022-10-23 21:03,boyertown Pa,altoona,"7"" grind rail for skate boards",35,https://allentown.craigslist.org/spo/d/new-berlinville-grind-rail-for-skate/7547564014.html
324,2022-10-23 21:02,Allentown,altoona,roosters for rehoming,10,https://allentown.craigslist.org/grd/d/allentown-roosters-for-rehoming/7549207092.html
325,2022-10-23 21:02,Green Lane,altoona,Christmas Decorations,0,https://allentown.craigslist.org/for/d/green-lane-christmas-decorations/7549207082.html
326,2022-10-23 21:01,Boyertown pa,altoona,"oil catcher ,Drainmobile",125,https://allentown.craigslist.org/pts/d/new-berlinville-oil-catcher-drainmobile/7549206926.html
327,2022-10-23 20:59,stroudsburg,altoona,"HANS III, medium",,https://allentown.craigslist.org/pts/d/bartonsville-hans-iii-medium/7549206424.html
328,2022-10-23 20:59,Easton,altoona,Nike Slides NEW,25,https://allentown.craigslist.org/clo/d/easton-nike-slides-new/7547318923.html
329,2022-10-23 20:59,Easton,altoona,Mens Nike T-Shirt 3XL NEW,25,https://allentown.craigslist.org/clo/d/easton-mens-nike-shirt-3xl-new/7544538822.html
330,2022-10-23 20:59,Easton,altoona,NBA Jerseys - Legends,75,https://allentown.craigslist.org/clo/d/easton-nba-jerseys-legends/7547432258.html
331,2022-10-23 20:59,Easton,altoona,NBA Jerseys,75,https://allentown.craigslist.org/clo/d/easton-nba-jerseys/7547431931.html
332,2022-10-23 20:59,Easton,altoona,NBA Jerseys - Legends,75,https://allentown.craigslist.org/clo/d/easton-nba-jerseys-legends/7547432063.html
333,2022-10-23 20:59,Easton,altoona,NFL Jerseys,60,https://allentown.craigslist.org/clo/d/easton-nfl-jerseys/7547431826.html
334,2022-10-23 20:59,Easton,altoona,Soccer Jerseys,75,https://allentown.craigslist.org/clo/d/easton-soccer-jerseys/7547431646.html
335,2022-10-23 20:59,Easton,altoona,NFL Knit Hats,25,https://allentown.craigslist.org/clo/d/easton-nfl-knit-hats/7547318865.html
336,2022-10-23 20:59,Easton,altoona,Yu-Gi-Oh Cards Binder,50,https://allentown.craigslist.org/clt/d/easton-yu-gi-oh-cards-binder/7547311818.html
337,2022-10-23 20:59,Easton,altoona,Magic Cards Binder,50,https://allentown.craigslist.org/tag/d/easton-magic-cards-binder/7547313828.html
338,2022-10-23 20:59,Easton,altoona,Pokemon Cards Binder,50,https://allentown.craigslist.org/clt/d/easton-pokemon-cards-binder/7547311738.html
339,2022-10-23 20:58,Easton,altoona,Football Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-football-cards-binder/7547318807.html
340,2022-10-23 20:58,Easton,altoona,Basketball Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-basketball-cards-binder/7547318743.html
341,2022-10-23 20:58,Easton,altoona,Baseball Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-baseball-cards-binder/7547318659.html
342,2022-10-23 20:58,Easton,altoona,NBA Prizm Basketball Cards Binder,50,https://allentown.craigslist.org/clt/d/easton-nba-prizm-basketball-cards-binder/7544533018.html
343,2022-10-23 20:58,Easton,altoona,WWE Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-wwe-cards-binder/7547314253.html
344,2022-10-23 20:58,Easton,altoona,Hockey Cards Binder,50,https://allentown.craigslist.org/clo/d/easton-hockey-cards-binder/7547314149.html
345,2022-10-23 20:58,Easton,altoona,Nascar Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-nascar-cards-binder/7547314061.html
346,2022-10-23 20:58,Easton,altoona,UFC Cards Binder,,https://allentown.craigslist.org/clt/d/easton-ufc-cards-binder/7547313921.html
347,2022-10-23 20:57,Easton,altoona,Space Jam Cards Binder,25,https://allentown.craigslist.org/clt/d/easton-space-jam-cards-binder/7547311587.html
348,2022-10-23 20:57,Easton,altoona,Desert Storm Cards Binder,30,https://allentown.craigslist.org/clt/d/easton-desert-storm-cards-binder/7547311659.html
349,2022-10-23 20:57,Easton,altoona,Super Hero Socks,10,https://allentown.craigslist.org/clo/d/easton-super-hero-socks/7547311515.html
350,2022-10-23 20:57,Easton,altoona,Cartoon Socks New,10,https://allentown.craigslist.org/clo/d/easton-cartoon-socks-new/7547308764.html
351,2022-10-23 20:57,Easton,altoona,800ct Box of Topps 2022 Baseball Cards,50,https://allentown.craigslist.org/clt/d/easton-800ct-box-of-topps-2022-baseball/7547308664.html
352,2022-10-23 20:57,Easton,altoona,800ct Box of Bowman Baseball Cards (2022),50,https://allentown.craigslist.org/clt/d/easton-800ct-box-of-bowman-baseball/7547308460.html
353,2022-10-23 20:57,Easton,altoona,800ct Box of Football Cards (90s),50,https://allentown.craigslist.org/clt/d/easton-800ct-box-of-football-cards-90s/7547308555.html
354,2022-10-23 20:57,Easton,altoona,800ct Box of Baseball Cards,25,https://allentown.craigslist.org/clt/d/easton-800ct-box-of-baseball-cards/7547308389.html
355,2022-10-23 20:57,Easton,altoona,800ct Box of Baseball Cards,50,https://allentown.craigslist.org/clt/d/easton-800ct-box-of-baseball-cards/7547303441.html
356,2022-10-23 20:57,Quakertown,altoona,nesting box,80,https://allentown.craigslist.org/grd/d/quakertown-nesting-box/7549205905.html
357,2022-10-23 20:57,Easton,altoona,Boxes of Football Cards (Unopened),50,https://allentown.craigslist.org/tag/d/easton-boxes-of-football-cards-unopened/7547303375.html
358,2022-10-23 20:57,Easton,altoona,Boxes of Wrestling Cards (unopened),50,https://allentown.craigslist.org/tag/d/easton-boxes-of-wrestling-cards-unopened/7547303248.html
359,2022-10-23 20:57,Easton,altoona,Boxes of Pokemon Cards (Unopened),10,https://allentown.craigslist.org/tag/d/easton-boxes-of-pokemon-cards-unopened/7547300476.html
360,2022-10-23 20:57,Easton,altoona,Boxes of Basketball Cards (Unopened),60,https://allentown.craigslist.org/tag/d/easton-boxes-of-basketball-cards/7547303188.html
361,2022-10-23 20:57,Easton,altoona,Boxes of Baseball Cards (Unopened),50,https://allentown.craigslist.org/tag/d/easton-boxes-of-baseball-cards-unopened/7547300249.html
362,2022-10-23 20:57,Easton,altoona,Football Cards Lot,20,https://allentown.craigslist.org/clt/d/easton-football-cards-lot/7547300176.html
363,2022-10-23 20:57,Easton,altoona,Basketball Cards Lot,,https://allentown.craigslist.org/clt/d/easton-basketball-cards-lot/7547300043.html
364,2022-10-23 20:57,Easton,altoona,Baseball Cards Lot,10,https://allentown.craigslist.org/clt/d/easton-baseball-cards-lot/7547299982.html
365,2022-10-23 20:56,Easton,altoona,50+ Trading Cards 2021 SkyBox Metal Universe Champions Lot,15,https://allentown.craigslist.org/clt/d/easton-50-trading-cards-2021-skybox/7547642572.html
366,2022-10-23 20:56,Easton,altoona,Cartoon & Movie Cards,20,https://allentown.craigslist.org/tag/d/easton-cartoon-movie-cards/7547296824.html
367,2022-10-23 20:56,Easton,altoona,Pokemon Figures Collection,10,https://allentown.craigslist.org/tag/d/easton-pokemon-figures-collection/7547296655.html
368,2022-10-23 20:56,Easton,altoona,Pokemon Cards (Action Flipz),50,https://allentown.craigslist.org/tag/d/easton-pokemon-cards-action-flipz/7547296544.html
369,2022-10-23 20:56,Easton,altoona,Card Sleeves,5,https://allentown.craigslist.org/tag/d/easton-card-sleeves/7547296463.html
370,2022-10-23 20:56,Easton,altoona,Themed Million Dollar Bills,10,https://allentown.craigslist.org/tag/d/easton-themed-million-dollar-bills/7547296405.html
371,2022-10-23 20:56,Easton,altoona,NBA Socks,10,https://allentown.craigslist.org/clo/d/easton-nba-socks/7547291987.html
372,2022-10-23 20:56,Easton,altoona,NBA Bracelets,10,https://allentown.craigslist.org/tag/d/easton-nba-bracelets/7547291639.html
373,2022-10-23 20:56,Easton,altoona,NBA Card Plaques,20,https://allentown.craigslist.org/clt/d/easton-nba-card-plaques/7547291758.html
374,2022-10-23 20:56,Easton,altoona,NBA Pillows,10,https://allentown.craigslist.org/clt/d/easton-nba-pillows/7547291542.html
375,2022-10-23 20:56,Easton,altoona,Space Jam Uno Cards,10,https://allentown.craigslist.org/tag/d/easton-space-jam-uno-cards/7547287362.html
376,2022-10-23 20:56,Easton,altoona,2020 LA Lakers Championship Ring,30,https://allentown.craigslist.org/clt/d/easton-2020-la-lakers-championship-ring/7547291391.html
377,2022-10-23 20:56,Easton,altoona,Space Jam Pez Dispenser,5,https://allentown.craigslist.org/tag/d/easton-space-jam-pez-dispenser/7547287284.html
378,2022-10-23 20:56,Easton,altoona,NFL Memorabila,10,https://allentown.craigslist.org/clt/d/easton-nfl-memorabila/7547287221.html
379,2022-10-23 20:56,Easton,altoona,Boston Red Sox Cups Set,10,https://allentown.craigslist.org/clt/d/easton-boston-red-sox-cups-set/7547287140.html
380,2022-10-23 20:56,Easton,altoona,MLB Teddy Bears,10,https://allentown.craigslist.org/tag/d/easton-mlb-teddy-bears/7547287066.html
381,2022-10-23 20:55,Easton,altoona,Nintendo 64 Bundle TESTED N64 Lot,200,https://allentown.craigslist.org/vgm/d/easton-nintendo-64-bundle-tested-n64-lot/7544506054.html
382,2022-10-23 20:55,Easton,altoona,Sony PlayStation 4 Pro Bundle PS4 PRO Lot,300,https://allentown.craigslist.org/vgm/d/easton-sony-playstation-pro-bundle-ps4/7545802918.html
383,2022-10-23 20:55,Easton,altoona,Sony PlayStation 1 Bundle TESTED PS1 Lot,125,https://allentown.craigslist.org/vgm/d/easton-sony-playstation-bundle-tested/7544505852.html
384,2022-10-23 20:55,Easton,altoona,Nintendo NES Mini Classic Game System,50,https://allentown.craigslist.org/vgm/d/easton-nintendo-nes-mini-classic-game/7547283119.html
385,2022-10-23 20:55,Easton,altoona,Sega Dreamcast Bundle,200,https://allentown.craigslist.org/vgm/d/easton-sega-dreamcast-bundle/7547283038.html
386,2022-10-23 20:55,Easton,altoona,Xbox One Games,1,https://allentown.craigslist.org/vgm/d/easton-xbox-one-games/7547282888.html
387,2022-10-23 20:55,Easton,altoona,Nintendo Wii Games,20,https://allentown.craigslist.org/vgm/d/easton-nintendo-wii-games/7547282785.html
388,2022-10-23 20:55,Easton,altoona,Xbox 360 Games,20,https://allentown.craigslist.org/vgm/d/easton-xbox-360-games/7544502118.html
389,2022-10-23 20:55,Easton,altoona,N64 Games,30,https://allentown.craigslist.org/vgm/d/easton-n64-games/7547279402.html
390,2022-10-23 20:55,Easton,altoona,Nintendo GameCube Games,20,https://allentown.craigslist.org/vgm/d/easton-nintendo-gamecube-games/7547279484.html
391,2022-10-23 20:55,Easton,altoona,Sega Dreamcast Games,1,https://allentown.craigslist.org/vgm/d/easton-sega-dreamcast-games/7547279326.html
392,2022-10-23 20:55,Easton,altoona,Playstation 1 Games,1,https://allentown.craigslist.org/vgm/d/easton-playstation-games/7547279190.html
393,2022-10-23 20:55,Easton,altoona,PlayStation 2 Games,1,https://allentown.craigslist.org/vgm/d/easton-playstation-games/7547279252.html
394,2022-10-23 20:55,Easton,altoona,Sega Genesis Games,1,https://allentown.craigslist.org/vgm/d/easton-sega-genesis-games/7547274884.html
395,2022-10-23 20:55,Easton,altoona,Super Nintendo Games,50,https://allentown.craigslist.org/vgm/d/easton-super-nintendo-games/7547274768.html
396,2022-10-23 20:55,Easton,altoona,Nintendo NES Games,20,https://allentown.craigslist.org/vgm/d/easton-nintendo-nes-games/7547274652.html
397,2022-10-23 20:55,Easton,altoona,Nintendo Gameboy Games,50,https://allentown.craigslist.org/vgm/d/easton-nintendo-gameboy-games/7547274423.html
398,2022-10-23 20:55,Easton,altoona,Atari 7800 Games,10,https://allentown.craigslist.org/vgm/d/easton-atari-7800-games/7547274520.html
399,2022-10-23 20:54,Easton,altoona,WWE Action Figures,10,https://allentown.craigslist.org/tag/d/easton-wwe-action-figures/7544486884.html
400,2022-10-23 20:54,Easton,altoona,WWE Action Figures,10,https://allentown.craigslist.org/tag/d/easton-wwe-action-figures/7544486669.html
401,2022-10-23 20:54,Easton,altoona,WWE Action Figures,10,https://allentown.craigslist.org/tag/d/easton-wwe-action-figures/7544486778.html
402,2022-10-23 20:54,Easton,altoona,WWE Action Figures New,50,https://allentown.craigslist.org/tag/d/easton-wwe-action-figures-new/7544486418.html
403,2022-10-23 20:54,Easton,altoona,WWE Action Figures New,50,https://allentown.craigslist.org/tag/d/easton-wwe-action-figures-new/7544486574.html
404,2022-10-23 20:54,Easton,altoona,WWE Hasbro Action Figures,1,https://allentown.craigslist.org/tag/d/easton-wwe-hasbro-action-figures/7544481381.html
405,2022-10-23 20:54,Easton,altoona,WWF LJN Action Figures,20,https://allentown.craigslist.org/tag/d/easton-wwf-ljn-action-figures/7544481133.html
406,2022-10-23 20:54,Easton,altoona,WWF LJN Action Figures,20,https://allentown.craigslist.org/tag/d/easton-wwf-ljn-action-figures/7544481243.html
407,2022-10-23 20:53,Easton,altoona,Pink Bret Hitman Hart Wrap Around Shades Sunglasses,50,https://allentown.craigslist.org/clt/d/easton-pink-bret-hitman-hart-wrap/7547176248.html
408,2022-10-23 20:53,Easton,altoona,WWE Socks,10,https://allentown.craigslist.org/clo/d/easton-wwe-socks/7544480996.html
409,2022-10-23 20:53,Easton,altoona,WWE Holiday Ornaments,10,https://allentown.craigslist.org/tag/d/easton-wwe-holiday-ornaments/7544478427.html
410,2022-10-23 20:53,Easton,altoona,WWE Championship Belt,300,https://allentown.craigslist.org/clt/d/easton-wwe-championship-belt/7544480896.html
411,2022-10-23 20:53,Easton,altoona,WWE Survivor Series Chair,300,https://allentown.craigslist.org/clt/d/easton-wwe-survivor-series-chair/7544478063.html
412,2022-10-23 20:53,Easton,altoona,WWE Wrestling Magazines,10,https://allentown.craigslist.org/clt/d/easton-wwe-wrestling-magazines/7544477369.html
413,2022-10-23 20:53,Easton,altoona,WWE VHS Collection,25,https://allentown.craigslist.org/emd/d/easton-wwe-vhs-collection/7544472717.html
414,2022-10-23 20:53,Easton,altoona,WWE DVD Collection,10,https://allentown.craigslist.org/emd/d/easton-wwe-dvd-collection/7544477240.html
415,2022-10-23 20:53,Easton,altoona,Power Rangers Stickers,20,https://allentown.craigslist.org/tag/d/easton-power-rangers-stickers/7544472508.html
416,2022-10-23 20:53,Easton,altoona,Power Rangers - Action Figures,30,https://allentown.craigslist.org/tag/d/easton-power-rangers-action-figures/7544472617.html
417,2022-10-23 20:53,Easton,altoona,Action Figures - Assorted #2,10,https://allentown.craigslist.org/tag/d/easton-action-figures-assorted/7544472411.html
418,2022-10-23 20:53,Easton,altoona,Action Figures - Assorted #1,5,https://allentown.craigslist.org/tag/d/easton-action-figures-assorted/7544472244.html
419,2022-10-23 20:53,Easton,altoona,Action Figures - American Defense Figures Lot (1980s),200,https://allentown.craigslist.org/tag/d/easton-action-figures-american-defense/7544461815.html
420,2022-10-23 20:52,Easton,altoona,Action Figures - Funko Pops,10,https://allentown.craigslist.org/tag/d/easton-action-figures-funko-pops/7544461916.html
421,2022-10-23 20:52,Easton,altoona,Action Figures NEW,10,https://allentown.craigslist.org/tag/d/easton-action-figures-new/7544461736.html
422,2022-10-23 20:52,Easton,altoona,Board Games,10,https://allentown.craigslist.org/tag/d/easton-board-games/7544461586.html
423,2022-10-23 20:52,Easton,altoona,Mens Nike Sneakers Size 13 NEW,100,https://allentown.craigslist.org/clo/d/easton-mens-nike-sneakers-size-13-new/7540560416.html
424,2022-10-23 20:52,Easton,altoona,Mens Nike Sneakers Size 12 NEW,100,https://allentown.craigslist.org/clo/d/easton-mens-nike-sneakers-size-12-new/7540560317.html
425,2022-10-23 20:52,Easton,altoona,Mens Nike Sneakers Size 13 NEW,100,https://allentown.craigslist.org/clo/d/easton-mens-nike-sneakers-size-13-new/7540559999.html
426,2022-10-23 20:52,Easton,altoona,Mens Nike Sneakers Size 14 NEW,100,https://allentown.craigslist.org/clo/d/easton-mens-nike-sneakers-size-14-new/7540559867.html
427,2022-10-23 20:52,Easton,altoona,Mens Puma Sneakers Size 12 NEW,90,https://allentown.craigslist.org/clo/d/easton-mens-puma-sneakers-size-12-new/7543732048.html
428,2022-10-23 20:52,Easton,altoona,Mens Lacoste Sneakers Size 12 NEW,100,https://allentown.craigslist.org/clo/d/easton-mens-lacoste-sneakers-size-12-new/7540536142.html
429,2022-10-23 20:52,Easton,altoona,Mens Adidas Sneakers Size 12 NEW,175,https://allentown.craigslist.org/clo/d/easton-mens-adidas-sneakers-size-12-new/7543732823.html
430,2022-10-23 20:50,Bethlehem,altoona,2006 HONDA ODYSSEY EX-L,4999,https://allentown.craigslist.org/cto/d/bethlehem-2006-honda-odyssey-ex/7549205163.html
431,2022-10-23 20:43,ALLENTOWN,altoona,"Eagles zip up fleece, Men's extra large",15,https://allentown.craigslist.org/spo/d/bethlehem-eagles-zip-up-fleece-mens/7546724853.html
432,2022-10-23 20:43,ALLENTOWN,altoona,Philadelphia Eagles men's fleece,15,https://allentown.craigslist.org/clo/d/bethlehem-philadelphia-eagles-mens/7546726342.html
433,2022-10-23 20:43,ALLENTOWN,altoona,4 Oneida silver napkin rings,6,https://allentown.craigslist.org/hsh/d/bethlehem-oneida-silver-napkin-rings/7546775645.html
434,2022-10-23 20:36,Quakertown,altoona,"30"" buzz saw blades",85,https://allentown.craigslist.org/for/d/quakertown-30-buzz-saw-blades/7538114472.html
435,2022-10-23 20:35,Hellertown,altoona,"2010 Kia Sedona - lower mileage, runs great, warranty, very clean van!",5495,https://allentown.craigslist.org/ctd/d/hellertown-2010-kia-sedona-lower/7549201541.html
436,2022-10-23 20:32,+ Silk City Auto Mall,altoona,2015 Chevrolet Chevy Silverado 2500 HD 4x4 Crew Cab 8ft Long Bed Pickup 4x4 Work,31495,https://allentown.craigslist.org/ctd/d/paterson-2015-chevrolet-chevy-silverado/7549200936.html
437,2022-10-23 20:30,Quakertown area,altoona,Ernie Ball Music Man Axis,2000,https://allentown.craigslist.org/msg/d/pennsburg-ernie-ball-music-man-axis/7548440218.html
438,2022-10-23 20:30,Northampton,altoona,43” PANASONIC W/REMOTE,45,https://allentown.craigslist.org/ele/d/northampton-43-panasonic-remote/7549199371.html
439,2022-10-23 20:30,MACUNGIE,altoona,tiffany style lamp,45,https://allentown.craigslist.org/atq/d/east-texas-tiffany-style-lamp/7540320278.html
440,2022-10-23 20:30,COPLAY,altoona,Suncast basketball football cleats bat shelf hangout,30,https://allentown.craigslist.org/spo/d/coplay-suncast-basketball-football/7549199308.html
441,2022-10-23 20:29,COPLAY,altoona,Women's bowling trophy,5,https://allentown.craigslist.org/for/d/whitehall-womens-bowling-trophy/7549199031.html
442,2022-10-23 20:27,PHILLIPSBURG,altoona,5 Board games,5,https://allentown.craigslist.org/tag/d/phillipsburg-board-games/7538407794.html
443,2022-10-23 20:27,Orefield,altoona,Mr Mouth game vintage working toy,10,https://allentown.craigslist.org/tag/d/orefield-mr-mouth-game-vintage-working/7549198355.html
444,2022-10-23 20:27,"Phillipsburg, N.J.",altoona,Leveling bar.,20,https://allentown.craigslist.org/pts/d/phillipsburg-leveling-bar/7540754815.html
445,2022-10-23 20:26,COPLAY,altoona,Women's bowling trophy,5,https://allentown.craigslist.org/for/d/whitehall-womens-bowling-trophy/7549198207.html
446,2022-10-23 20:25,COPLAY,altoona,Retro telephone phone stand,10,https://allentown.craigslist.org/for/d/whitehall-retro-telephone-phone-stand/7549197905.html
447,2022-10-23 20:22,COPLAY,altoona,AT&T telephone and answering machine,15,https://allentown.craigslist.org/for/d/whitehall-att-telephone-and-answering/7549197063.html
448,2022-10-23 20:21,New Tripoli,altoona,Volvo S60 wheels and tires,175,https://allentown.craigslist.org/wto/d/new-tripoli-volvo-s60-wheels-and-tires/7543124862.html
449,2022-10-23 20:21,QUAKERTOWN,altoona,3/4 INCH THICK ALDER CABINET-GRADE  PLYWOOD,35,https://allentown.craigslist.org/mat/d/quakertown-4-inch-thick-alder-cabinet/7549196792.html
450,2022-10-23 20:21,Bethlehem,altoona,"KN95 face mask 306  pcs,",15,https://allentown.craigslist.org/clo/d/bethlehem-kn95-face-mask-306-pcs/7547486542.html
451,2022-10-23 20:19,COPLAY,altoona,Northwestern Bell telephone phone,5,https://allentown.craigslist.org/for/d/whitehall-northwestern-bell-telephone/7549196220.html
452,2022-10-23 20:18,COPLAY,altoona,GE cordless telephone,5,https://allentown.craigslist.org/for/d/whitehall-ge-cordless-telephone/7549196110.html
453,2022-10-23 20:13,Allentown,altoona,"Dining table, Chairs, and Hutch",200,https://allentown.craigslist.org/fuo/d/allentown-dining-table-chairs-and-hutch/7548268544.html
454,2022-10-23 20:11,Bethlehem,altoona,Novation Summit 61-key 16-voice Synthesizer,1500,https://allentown.craigslist.org/msg/d/bethlehem-novation-summit-61-key-16/7545235936.html
455,2022-10-23 20:11,Bethlehem,altoona,Yamaha MODX6 61 Key Keyboard Synthesizer,950,https://allentown.craigslist.org/msg/d/bethlehem-yamaha-modx6-61-key-keyboard/7541513486.html
456,2022-10-23 20:11,Bethlehem,altoona,ASM Hydrasynth 49-key 8-voice Polyphonic Synthesizer,980,https://allentown.craigslist.org/msg/d/bethlehem-asm-hydrasynth-49-key-voice/7541547038.html
457,2022-10-23 20:10,Bethlehem,altoona,Arturia MatrixBrute Analog Matrix Synthesizer,1000,https://allentown.craigslist.org/msg/d/bethlehem-arturia-matrixbrute-analog/7541549137.html
458,2022-10-23 20:10,Bethlehem,altoona,Akai Professional MPC Live II,800,https://allentown.craigslist.org/msg/d/bethlehem-akai-professional-mpc-live-ii/7541551060.html
459,2022-10-23 20:10,Bethlehem,altoona,Laptops - We Have a Nice Selection,0,https://allentown.craigslist.org/sys/d/bethlehem-laptops-we-have-nice-selection/7547380473.html
460,2022-10-23 20:10,Bethlehem,altoona,Electronics on Main,0,https://allentown.craigslist.org/ele/d/bethlehem-electronics-on-main/7542385485.html
461,2022-10-23 20:08,Poconos,altoona,German Guitar....Hofner,300,https://allentown.craigslist.org/msg/d/east-stroudsburg-german-guitarhofner/7549193293.html
462,2022-10-23 20:07,Mertztown,altoona,Jeep Wheels,200,https://allentown.craigslist.org/pts/d/topton-jeep-wheels/7549192859.html
463,2022-10-23 20:03,Allentown,altoona,Lavender ducks,,https://allentown.craigslist.org/grd/d/allentown-lavender-ducks/7541086959.html
464,2022-10-23 20:01,Allentown,altoona,Dining room table with 4 chairs,,https://allentown.craigslist.org/fuo/d/lehigh-valley-dining-room-table-with/7549191324.html
465,2022-10-23 20:01,Easton,altoona,TW200 Tan fender set,125,https://allentown.craigslist.org/mpo/d/bethlehem-tw200-tan-fender-set/7549191247.html
466,2022-10-23 19:59,Quakertown,altoona,"BLACK WALNUT 1"" THICK MDF PANEL W/ THICK VENEER",20,https://allentown.craigslist.org/mat/d/quakertown-black-walnut-thick-mdf-panel/7549190698.html
467,2022-10-23 19:58,Allentown,altoona,Dewalt batteries,120,https://allentown.craigslist.org/tls/d/allentown-dewalt-batteries/7549190572.html
468,2022-10-23 19:57,Nazareth,altoona,Tin Punched Chandelier,125,https://allentown.craigslist.org/hsh/d/nazareth-tin-punched-chandelier/7542105528.html
469,2022-10-23 19:57,Nazareth,altoona,Merit Exhaust Light & Clock,50,https://allentown.craigslist.org/clt/d/nazareth-merit-exhaust-light-clock/7542530861.html
470,2022-10-23 19:56,Breinigsville,altoona,BB guns and equipment-accessories,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-and-equipment/7540761734.html
471,2022-10-23 19:56,Breinigsville,altoona,Fish tanks - fish tank aquariums,0,https://allentown.craigslist.org/grd/d/breinigsville-fish-tanks-fish-tank/7541819438.html
472,2022-10-23 19:56,Breinigsville,altoona,BB guns and accessories,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-and-accessories/7540156083.html
473,2022-10-23 19:55,Breinigsville,altoona,Fish tanks - fish tank aquariums,0,https://allentown.craigslist.org/for/d/breinigsville-fish-tanks-fish-tank/7541517336.html
474,2022-10-23 19:55,Breinigsville,altoona,Fish tank - fish tank aquarium,0,https://allentown.craigslist.org/hsh/d/breinigsville-fish-tank-fish-tank/7541516672.html
475,2022-10-23 19:55,Breinigsville,altoona,Fish tank - fish tanks - sump tank - led light,0,https://allentown.craigslist.org/for/d/breinigsville-fish-tank-fish-tanks-sump/7541497416.html
476,2022-10-23 19:55,Breinigsville,altoona,Fish tanks - fish tank aquarium,0,https://allentown.craigslist.org/for/d/breinigsville-fish-tanks-fish-tank/7541820516.html
477,2022-10-23 19:55,Breinigsville,altoona,BB guns and accessories,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-and-accessories/7538677242.html
478,2022-10-23 19:55,Breinigsville,altoona,Fish tanks - fish tank aquarium,0,https://allentown.craigslist.org/grd/d/breinigsville-fish-tanks-fish-tank/7541517040.html
479,2022-10-23 19:55,Breinigsville,altoona,Extra large cage,100,https://allentown.craigslist.org/for/d/breinigsville-extra-large-cage/7542925831.html
480,2022-10-23 19:55,Breinigsville,altoona,BB guns and accessories,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-and-accessories/7540652755.html
481,2022-10-23 19:55,Breinigsville,altoona,BB guns and accessories,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-and-accessories/7539358529.html
482,2022-10-23 19:55,Breinigsville,altoona,I will trade/barter BB guns collection,,https://allentown.craigslist.org/bar/d/breinigsville-will-trade-barter-bb-guns/7543055454.html
483,2022-10-23 19:55,Breinigsville,altoona,Filter bags for sump tank,15,https://allentown.craigslist.org/for/d/breinigsville-filter-bags-for-sump-tank/7542928649.html
484,2022-10-23 19:55,Breinigsville,altoona,Assorted pet items,0,https://allentown.craigslist.org/hsh/d/breinigsville-assorted-pet-items/7543003513.html
485,2022-10-23 19:55,Breinigsville,altoona,BB guns and equipment-accessories,100,https://allentown.craigslist.org/tls/d/breinigsville-bb-guns-and-equipment/7540761987.html
486,2022-10-23 19:55,Breinigsville,altoona,30 gallon fish tank aquarium,75,https://allentown.craigslist.org/for/d/breinigsville-30-gallon-fish-tank/7542924458.html
487,2022-10-23 19:55,Breinigsville,altoona,Pet animal play area,50,https://allentown.craigslist.org/for/d/breinigsville-pet-animal-play-area/7543006922.html
488,2022-10-23 19:55,Breinigsville,altoona,Pet animal play area fencing,50,https://allentown.craigslist.org/hsh/d/breinigsville-pet-animal-play-area/7543006179.html
489,2022-10-23 19:55,Poconos,altoona,"Analog Mixer, EQ, and other Recording Gear.",800,https://allentown.craigslist.org/ele/d/east-stroudsburg-analog-mixer-eq-and/7549189508.html
490,2022-10-23 19:55,Breinigsville,altoona,BB gun collection,100,https://allentown.craigslist.org/for/d/breinigsville-bb-gun-collection/7540808357.html
491,2022-10-23 19:55,Breinigsville,altoona,Led light,25,https://allentown.craigslist.org/for/d/breinigsville-led-light/7542925095.html
492,2022-10-23 19:55,Breinigsville,altoona,BB guns collection,100,https://allentown.craigslist.org/grd/d/breinigsville-bb-guns-collection/7540784252.html
493,2022-10-23 19:54,Breinigsville,altoona,Fish tanks - fish tank aquarium,,https://allentown.craigslist.org/hsh/d/breinigsville-fish-tanks-fish-tank/7541820991.html
494,2022-10-23 19:52,QUAKERTOWN,altoona,gourds small pumpkins,0,https://allentown.craigslist.org/for/d/trumbauersville-gourds-small-pumpkins/7547292405.html
495,2022-10-23 19:49,Hellertown,altoona,2019 Honda CRV EX-L AWD,28500,https://allentown.craigslist.org/cto/d/hellertown-2019-honda-crv-ex-awd/7549189064.html
496,2022-10-23 19:47,+ Silk City Auto Mall,altoona,2014 Ford Escape SE AWD Camera Bluetooth AWD SE 4dr SUV - AS LOW AS $49/wk - BUY,11995,https://allentown.craigslist.org/ctd/d/paterson-2014-ford-escape-se-awd-camera/7549188616.html
497,2022-10-23 19:40,Kutztown Area,altoona,Cuisinart Grill (New in Box),0,https://allentown.craigslist.org/hsh/d/lyon-station-cuisinart-grill-new-in-box/7542079145.html
498,2022-10-23 19:40,Kutztown Area,altoona,Cuisinart Portable Gas Grill,80,https://allentown.craigslist.org/app/d/lyon-station-cuisinart-portable-gas/7544237815.html
